"Website","Order ID","Order Date","Purchase Order Number","Currency","Unit Price","Unit Price Tax","Shipping Charge","Total Discounts","Total Owed","Shipment Item Subtotal","Shipment Item Subtotal Tax","ASIN","Product Condition","Quantity","Payment Instrument Type","Order Status","Shipment Status","Ship Date","Shipping Option","Shipping Address","Billing Address","Carrier Name & Tracking Number","Product Name","Gift Message","Gift Sender Name","Gift Recipient Contact Details","Item Serial Number"
"Amazon.com","DEMO-3001037-0000037","2024-05-10T14:20:00Z","Not Applicable","USD","79.99","7.12","0","0","87.11","79.99","7.12","B08F7MPNQ6","New","1","Visa - 1234","Closed","Shipped","2024-05-11T08:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456825)","Keurig K-Mini Coffee Maker - Black","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001038-0000038","2024-05-02T09:45:00Z","Not Applicable","USD","23.99","2.13","0","0","26.12","23.99","2.13","B0B3XNHWQZ","New","1","Visa - 1234","Closed","Shipped","2024-05-03T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456826)","Anker 622 Magnetic Battery MagGo 5000mAh","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001039-0000039","2024-04-25T16:30:00Z","Not Applicable","USD","13.99","1.24","0","0","15.23","13.99","1.24","B08DGRFMSP","New","1","Visa - 1234","Closed","Shipped","2024-04-26T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456827)","Simple Modern Insulated Tumbler 32oz","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001040-0000040","2024-04-18T10:15:00Z","Not Applicable","USD","299.99","26.70","0","0","326.69","299.99","26.70","B09DFCXMR6","New","1","Visa - 1234","Closed","Shipped","2024-04-19T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456828)","Sony PlayStation DualSense Edge Wireless Controller","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001041-0000041","2024-04-10T13:45:00Z","Not Applicable","USD","31.99","2.85","0","0","34.84","31.99","2.85","B07H4ZPHWJ","New","1","Visa - 1234","Closed","Shipped","2024-04-11T09:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456829)","Crocs Classic Clogs - Black Size 10","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001042-0000042","2024-04-02T09:00:00Z","Not Applicable","USD","55.99","4.98","0","0","60.97","55.99","4.98","B09GFTBRK1","New","1","Visa - 1234","Closed","Shipped","2024-04-03T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456830)","Fitbit Inspire 3 Health Tracker - Black","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001043-0000043","2024-03-25T15:20:00Z","Not Applicable","USD","19.99","1.78","0","0","21.77","19.99","1.78","B07H256MBT","New","1","Visa - 1234","Closed","Shipped","2024-03-26T08:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456831)","Why We Sleep - Matthew Walker PhD","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001044-0000044","2024-03-18T11:30:00Z","Not Applicable","USD","67.99","6.05","0","0","74.04","67.99","6.05","B08QX88VR6","New","1","Visa - 1234","Closed","Shipped","2024-03-19T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456832)","Ninja Professional Blender 72oz","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001045-0000045","2024-03-10T14:00:00Z","Not Applicable","USD","10.99","0.98","0","0","11.97","10.99","0.98","B07XY8F3P6","New","2","Visa - 1234","Closed","Shipped","2024-03-11T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456833)","Glad ForceFlex Tall Kitchen Bags 13gal 80ct","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001046-0000046","2024-03-02T09:30:00Z","Not Applicable","USD","139.99","12.46","0","0","152.45","139.99","12.46","B08J5F3G18","New","1","Visa - 1234","Closed","Shipped","2024-03-03T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456834)","Breville Precision Brewer Thermal","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001047-0000047","2024-02-22T16:45:00Z","Not Applicable","USD","28.99","2.58","0","0","31.57","28.99","2.58","B07PGL2ZSL","New","1","Visa - 1234","Closed","Shipped","2024-02-23T09:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456835)","Native Deodorant - Cucumber & Mint 3-Pack","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001048-0000048","2024-02-15T10:00:00Z","Not Applicable","USD","94.99","8.46","0","0","103.45","94.99","8.46","B08HDJ86NZ","New","1","Visa - 1234","Closed","Shipped","2024-02-16T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456836)","Theragun Mini Handheld Massage Gun","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001049-0000049","2024-02-08T13:15:00Z","Not Applicable","USD","15.99","1.42","0","0","17.41","15.99","1.42","B07Z4JMZSV","New","1","Visa - 1234","Closed","Shipped","2024-02-09T08:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456837)","The Midnight Library - Matt Haig","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001050-0000050","2024-02-01T09:45:00Z","Not Applicable","USD","229.99","20.47","0","0","250.46","229.99","20.47","B0B93XXVMP","New","1","Visa - 1234","Closed","Shipped","2024-02-02T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456838)","Apple AirPods Pro (2nd Generation)","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001051-0000051","2024-01-25T15:30:00Z","Not Applicable","USD","41.99","3.74","0","0","45.73","41.99","3.74","B08QRYTPGH","New","1","Visa - 1234","Closed","Shipped","2024-01-26T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456839)","Hydro Flask Wide Mouth 32oz - Black","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001052-0000052","2024-01-18T11:00:00Z","Not Applicable","USD","84.99","7.56","0","0","92.55","84.99","7.56","B09SWRP6MS","New","1","Visa - 1234","Closed","Shipped","2024-01-19T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456840)","SAMSUNG Galaxy Buds2 Pro - Graphite","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001053-0000053","2024-01-10T14:20:00Z","Not Applicable","USD","22.99","2.05","0","0","25.04","22.99","2.05","B07GSPFC3P","New","1","Visa - 1234","Closed","Shipped","2024-01-11T09:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456841)","Educated - Tara Westover","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-3001054-0000054","2024-01-05T09:00:00Z","Not Applicable","USD","159.99","14.24","0","0","174.23","159.99","14.24","B09C13P55Y","New","1","Visa - 1234","Closed","Shipped","2024-01-06T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA323456842)","Shark Navigator Lift-Away Vacuum - Blue","Not Available","Not Available","Not Available","Not Available"
